gtt_id,word,pos,group
001125,ballot,n.,b
001126,ballplayer,n.,b
001127,ballroom,n.,b
001128,balm,n.,b
001129,balmy,adj.,b
001130,balsamic,adj.,b
001131,bamboo,n.,b
001132,ban,n.,b
001133,banal,adj.,b
001134,banana,n.,b
001135,band,n.,b
001136,bandage,n.,b
001137,bandanna,n.,b
001138,bandit,n.,b
001139,bandwagon,n.,b
001140,bandwidth,,b
001141,bang,n.,b
001142,banish,vt.,b
001143,banister,n.,b
001144,banjo,n.,b
001145,bank,n.,b
001146,banker,n.,b
001147,banking,n.,b
001148,bankrupt,n.,b
001149,bankruptcy,n.,b
001150,banner,n.,b
001151,banquet,n.,b
001152,banter,n.,b
001153,baptism,n.,b
001154,baptize,vt.,b
001155,bar,n.,b
001156,barb,n.,b
001157,barbarian,n.,b
001158,barbaric,adj.,b
001159,barbecue,n.,b
001160,barbed,adj.,b
001161,barber,n.,b
001162,bare,adj.,b
001163,barefoot,adj.,b
001164,barely,adv.,b
001165,bargain,n.,b
001166,bargaining,n.,b
001167,barge,n.,b
001168,baritone,n.,b
001169,bark,n.,b
001170,barley,n.,b
001171,barn,n.,b
001172,barometer,n.,b
001173,baron,n.,b
001174,baroque,n.,b
001175,barracks,n.,b
001176,barrage,n.,b
001177,barrel,n.,b
001178,barren,adj.,b
001179,barricade,v.,b
001180,barrier,n.,b
001181,barring,prep.,b
001182,bartender,n.,b
001183,barter,n.,b
001184,basal,adj.,b
001185,base,n.,b
001186,baseball,n.,b
001187,baseline,n.,b
001188,baseman,n.,b
001189,basement,n.,b
001190,bash,v.,b
001191,basically,adv.,b
001192,basil,n.,b
001193,basin,n.,b
001194,basis,n.,b
001195,bask,vi.,b
001196,basket,n.,b
001197,basketball,n.,b
001198,bass,n.,b
001199,bassist,n.,b
001200,bastard,n.,b
001201,baste,vt.,b
001202,bastion,n.,b
001203,bat,n.,b
001204,batch,n.,b
001205,bath,n.,b
001206,bathe,v.,b
001207,bathing,n.,b
001208,bathrobe,n.,b
001209,bathroom,n.,b
001210,bathtub,n.,b
001211,baton,n.,b
001212,battalion,n.,b
001213,batter,n.,b
001214,battered,adj.,b
001215,battery,n.,b
001216,batting,n.,b
001217,battle,n.,b
001218,battlefield,n.,b
001219,battleground,n.,b
001220,battleship,n.,b
001221,bawl,n.,b
001222,bay,n.,b
001223,bayonet,n.,b
001224,bayou,n.,b
001225,bazaar,n.,b
001226,be,prep.,b
001227,beach,n.,b
001228,beacon,n.,b
001229,bead,n.,b
001230,beaded,adj.,b
001231,beak,n.,b
001232,beam,n.,b
001233,bean,n.,b
001234,bear,n.,b
001235,beard,n.,b
001236,bearded,adj.,b
001237,bearer,n.,b
001238,bearing,n.,b
001239,beast,n.,b
001240,beat,n.,b
001241,beaten,n.,b
001242,beater,n.,b
001243,beating,v.,b
001244,beau,n.,b
001245,beautiful,adj.,b
001246,beautifully,adv.,b
001247,beauty,n.,b
001248,beaver,n.,b
001249,because,conj.,b
001250,beckon,v.,b
001251,become,vi.,b
001252,bed,n.,b
001253,bedding,n.,b
001254,bedrock,n.,b
001255,bedroom,n.,b
001256,bedside,n.,b
001257,bedspread,n.,b
001258,bedtime,n.,b
001259,beef,n.,b
001260,beefy,adj.,b
001261,beehive,n.,b
001262,beep,n.,b
001263,beeper,n.,b
001264,beer,n.,b
001265,beet,n.,b
001266,beetle,n.,b
001267,befall,v.,b
001268,befit,vt.,b
001269,before,adv.,b
001270,beforehand,adv.,b
001271,befriend,vt.,b
001272,beg,v.,b
001273,beggar,n.,b
001274,begin,v.,b
001275,beginner,n.,b
001276,beginning,n.,b
001277,behalf,n.,b
001278,behave,vi.,b
001279,behavior,n.,b
001280,behavioral,adj.,b
001281,behaviour,n.,b
001282,behead,vt.,b
001283,behemoth,n.,b
001284,behest,n.,b
001285,behind,adv.,b
001286,behold,vt.,b
001287,beholden,adj.,b
001288,beholder,n.,b
001289,beige,adj.,b
001290,being,n.,b
001291,belated,adj.,b
001292,belch,v.,b
001293,belie,v.,b
001294,belief,n.,b
001295,believable,adj.,b
001296,believe,v.,b
001297,believer,n.,b
001298,belittle,vt.,b
001299,bell,n.,b
001300,belle,n.,b
001301,belligerent,adj.,b
001302,bellow,v.,b
001303,belly,n.,b
001304,belong,vi.,b
001305,belongings,n.,b
001306,beloved,adj.,b
001307,below,prep.,b
001308,belt,n.,b
001309,bemoan,vt.,b
001310,bemused,adj.,b
001311,bench,n.,b
001312,benchmark,,b
001313,bend,v.,b
001314,beneath,adv.,b
001315,benefactor,n.,b
001316,beneficial,adj.,b
001317,beneficiary,n.,b
001318,benefit,n.,b
001319,benevolence,n.,b
001320,benevolent,adj.,b
001321,benign,adj.,b
001322,bent,n.,b
001323,bequeath,vt.,b
001324,bequest,n.,b
001325,berate,vt.,b
001326,bereaved,adj.,b
001327,bereft,adj.,b
001328,beret,n.,b
001329,berry,n.,b
001330,berth,n.,b
001331,beset,v.,b
001332,beside,prep.,b
001333,besides,adv.,b
001334,besiege,vt.,b
001335,best,adj.,b
001336,bestow,vt.,b
001337,bet,n.,b
001338,beta,n.,b
001339,betray,vt.,b
001340,betrayal,n.,b
001341,better,adj.,b
001342,betting,n.,b
001343,between,prep.,b
001344,beverage,n.,b
001345,beware,v.,b
001346,bewildering,adj.,b
001347,bewilderment,n.,b
001348,beyond,prep.,b
001349,bias,n.,b
001350,biased,adj.,b
001351,biblical,adj.,b
001352,bibliography,n.,b
001353,biceps,n.,b
001354,bicker,vi.,b
001355,bicycle,n.,b
001356,bid,vt.,b
001357,bidder,n.,b
001358,bidding,n.,b
001359,bide,v.,b
001360,big,adj.,b
001361,bigot,n.,b
001362,bigotry,n.,b
001363,bike,n.,b
001364,biker,n.,b
001365,bikini,n.,b
001366,bilateral,adj.,b
001367,bile,n.,b
001368,bilingual,adj.,b
001369,bill,n.,b
001370,billboard,n.,b
001371,billiards,n.,b
001372,billing,n.,b
001373,billion,n.,b
001374,billionaire,n.,b
001375,billow,n.,b
001376,binary,adj.,b
001377,bind,v.,b
001378,binder,n.,b
001379,binding,n.,b
001380,binge,n.,b
001381,bingo,n.,b
001382,binoculars,n.,b
001383,biochemical,adj.,b
001384,biochemistry,n.,b
001385,biographer,n.,b
001386,biographical,adj.,b
001387,biography,n.,b
001388,biological,adj.,b
001389,biologically,adv.,b
001390,biologist,n.,b
001391,biology,n.,b
001392,biomass,n.,b
001393,biopsy,n.,b
001394,biosphere,n.,b
001395,biotechnology,n.,b
001396,bipartisan,adj.,b
001397,bipolar,adj.,b
001398,birch,n.,b
001399,bird,n.,b
001400,birdie,n.,b
001401,birth,n.,b
001402,birthday,n.,b
001403,birthplace,n.,b
001404,birthright,n.,b
001405,biscuit,n.,b
001406,bisexual,adj.,b
001407,bishop,n.,b
001408,bison,n.,b
001409,bistro,n.,b
001410,bit,n.,b
001411,bitch,n.,b
001412,biting,adj.,b
001413,bitter,adj.,b
001414,bitterly,adv.,b
001415,bitterness,n.,b
001416,bittersweet,adj.,b
001417,biz,n.,b
001418,bizarre,adj.,b
001419,black,n.,b
001420,blackberry,n.,b
001421,blackboard,n.,b
001422,blacken,v.,b
001423,blackjack,v.,b
001424,blackmail,n.,b
001425,blackness,n.,b
001426,blackout,n.,b
001427,blacksmith,n.,b
001428,blacktop,n.,b
001429,bladder,n.,b
001430,blade,n.,b
001431,blah,n.,b
001432,blame,n.,b
001433,blanch,v.,b
001434,bland,adj.,b
001435,blank,adj.,b
001436,blanket,n.,b
001437,blankly,adv.,b
001438,blare,n.,b
001439,blasphemy,n.,b
001440,blast,n.,b
001441,blatant,adj.,b
001442,blatantly,adv.,b
001443,blaze,n.,b
001444,blazer,n.,b
001445,blazing,adj.,b
001446,bleach,v.,b
001447,bleachers,n.,b
001448,bleak,adj.,b
001449,bleed,v.,b
001450,bleeding,n.,b
001451,blemish,n.,b
001452,blend,vt.,b
001453,blender,n.,b
001454,bless,vt.,b
001455,blessed,adj.,b
001456,blessing,n.,b
001457,blight,n.,b
001458,blind,adj.,b
001459,blindfold,,b
001460,blinding,adj.,b
001461,blindly,adv.,b
001462,blindness,n.,b
001463,blink,v.,b
001464,blinking,adj.,b
001465,blip,n.,b
001466,bliss,n.,b
001467,blissful,adj.,b
001468,blister,n.,b
001469,blithely,adv.,b
001470,blitz,n.,b
001471,blizzard,n.,b
001472,bloated,adj.,b
001473,blob,n.,b
001474,bloc,n.,b
001475,block,n.,b
001476,blockade,n.,b
001477,blockage,n.,b
001478,blockbuster,n.,b
001479,blocking,,b
001480,blond,adj.,b
001481,blonde,adj.,b
001482,blood,n.,b
001483,bloodless,adj.,b
001484,bloodshed,n.,b
001485,bloody,adj.,b
001486,bloom,n.,b
001487,blooming,adj.,b
001488,blossom,n.,b
001489,blot,n.,b
001490,blouse,n.,b
001491,blow,n.,b
001492,blower,n.,b
001493,blown,vbl.,b
001494,blowout,n.,b
001495,blue,n.,b
001496,blueberry,n.,b
001497,bluegrass,n.,b
001498,blueprint,n.,b
001499,bluff,n.,b
001500,bluish,adj.,b
001501,blunder,v.,b
001502,blunt,adj.,b
001503,bluntly,adv.,b
001504,blur,v.,b
001505,blurry,adj.,b
001506,blurt,vt.,b
001507,blush,v.,b
001508,boar,n.,b
001509,board,n.,b
001510,boarder,n.,b
001511,boarding,n.,b
001512,boardroom,n.,b
001513,boardwalk,n.,b
001514,boast,n.,b
001515,boat,n.,b
001516,boater,n.,b
001517,boating,n.,b
001518,bob,v.,b
001519,bode,v.,b
001520,bodice,n.,b
001521,bodily,adj.,b
001522,body,n.,b
001523,bodyguard,n.,b
001524,bog,n.,b
001525,bogey,n.,b
001526,bogus,adj.,b
001527,bohemian,adj.,b
001528,boil,n.,b
001529,boiler,n.,b
001530,boiling,adj.,b
001531,boisterous,adj.,b
001532,bold,adj.,b
001533,boldly,adv.,b
001534,boldness,n.,b
001535,bolster,n.,b
001536,bolt,n.,b
001537,bomb,n.,b
001538,bombardment,n.,b
001539,bomber,n.,b
001540,bombshell,n.,b
001541,bonanza,n.,b
001542,bond,n.,b
001543,bondage,n.,b
001544,bone,n.,b
001545,boneless,adj.,b
001546,bonfire,n.,b
001547,bonnet,n.,b
001548,bonus,n.,b
001549,bony,adj.,b
001550,boo,v.,b
001551,boob,n.,b
001552,book,n.,b
001553,bookcase,n.,b
001554,booking,n.,b
001555,bookkeeping,n.,b
001556,booklet,n.,b
001557,bookseller,n.,b
001558,bookshelf,n.,b
001559,bookstore,n.,b
001560,boom,n.,b
001561,booming,adj.,b
001562,boon,n.,b
001563,boost,v.,b
001564,booster,n.,b
001565,boot,n.,b
001566,booth,n.,b
001567,booty,n.,b
001568,booze,vi.,b
001569,border,n.,b
001570,borderline,n.,b
001571,bore,n.,b
001572,bored,adj.,b
001573,boredom,n.,b
001574,boring,n.,b
001575,born,adj.,b
001576,borough,n.,b
001577,borrow,v.,b
001578,borrowed,adj.,b
001579,borrower,n.,b
001580,borrowing,n.,b
001581,bosom,n.,b
001582,boss,n.,b
001583,bot,n.,b
001584,botanical,adj.,b
001585,botanist,n.,b
001586,botch,v.,b
001587,both,adj.,b
001588,bother,vt.,b
001589,bottle,n.,b
001590,bottled,adj.,b
001591,bottleneck,n.,b
001592,bottom,n.,b
001593,bottomless,adj.,b
001594,bough,n.,b
001595,boulder,n.,b
001596,boulevard,n.,b
001597,bounce,v.,b
001598,bouncer,n.,b
001599,bouncing,adj.,b
001600,bound,n.,b
001601,boundary,n.,b
001602,boundless,adj.,b
001603,bountiful,adj.,b
001604,bounty,n.,b
001605,bouquet,n.,b
001606,bourbon,n.,b
001607,bourgeois,n.,b
001608,bourgeoisie,n.,b
001609,bout,n.,b
001610,boutique,n.,b
001611,bow,n.,b
001612,bowel,n.,b
001613,bowl,n.,b
001614,bowler,n.,b
001615,bowling,n.,b
001616,box,n.,b
001617,boxer,n.,b
001618,boxing,n.,b
001619,boy,n.,b
001620,boycott,n.,b
001621,boyfriend,n.,b
001622,boyhood,n.,b
001623,bra,n.,b
001624,brace,n.,b
001625,bracelet,n.,b
001626,bracket,n.,b
001627,brag,n.,b
001628,braid,v.,b
001629,braille,n.,b
001630,brain,n.,b
001631,brainchild,n.,b
001632,brainwash,n.,b
001633,brake,n.,b
001634,bran,n.,b
001635,branch,n.,b
001636,branching,n.,b
001637,brand,n.,b
001638,brandish,vt.,b
001639,brandy,n.,b
001640,brash,adj.,b
001641,brass,n.,b
001642,brat,n.,b
001643,bravado,n.,b
001644,brave,adj.,b
001645,bravely,adv.,b
001646,bravery,n.,b
001647,brawl,n.,b
001648,brazen,adj.,b
001649,breach,n.,b
001650,bread,n.,b
001651,breadth,n.,b
001652,breadwinner,n.,b
001653,break,n.,b
001654,breakaway,n.,b
001655,breakdown,n.,b
001656,breaker,n.,b
001657,breakfast,n.,b
001658,breaking,n.,b
001659,breakout,n.,b
001660,breakthrough,n.,b
001661,breakup,n.,b
001662,breast,n.,b
001663,breath,n.,b
001664,breathe,v.,b
001665,breather,n.,b
001666,breathing,n.,b
001667,breathless,adj.,b
001668,breathlessly,adv.,b
001669,breathtaking,adj.,b
001670,breech,n.,b
001671,breed,v.,b
001672,breeder,n.,b
001673,breeding,n.,b
001674,breeze,n.,b
001675,breezy,adj.,b
001676,brew,v.,b
001677,brewer,n.,b
001678,brewery,n.,b
001679,brewing,n.,b
001680,bribe,n.,b
001681,bribery,n.,b
001682,brick,n.,b
001683,bridal,adj.,b
001684,bride,n.,b
001685,bridesmaid,n.,b
001686,bridge,n.,b
001687,bridle,n.,b
001688,brief,n.,b
001689,briefcase,n.,b
001690,briefing,n.,b
001691,briefly,adv.,b
001692,brigade,n.,b
001693,bright,adj.,b
001694,brighten,v.,b
001695,brightly,adv.,b
001696,brightness,n.,b
001697,brilliance,n.,b
001698,brilliant,adj.,b
001699,brilliantly,adv.,b
001700,brim,n.,b
001701,brine,n.,b
001702,bring,vt.,b
001703,brink,n.,b
001704,brisk,adj.,b
001705,briskly,adv.,b
001706,bristle,n.,b
001707,brittle,adj.,b
001708,broach,vt.,b
001709,broad,adj.,b
001710,broadband,,b
001711,broadcast,n.,b
001712,broadcaster,n.,b
001713,broadcasting,n.,b
001714,broaden,v.,b
001715,broadly,adv.,b
001716,broadside,n.,b
001717,broccoli,n.,b
001718,brochure,n.,b
001719,broil,v.,b
001720,broiler,n.,b
001721,broke,adj.,b
001722,broken,adj.,b
001723,broker,n.,b
001724,brokerage,n.,b
001725,bronze,n.,b
001726,brooch,n.,b
001727,brood,n.,b
001728,brook,n.,b
001729,broom,n.,b
001730,broth,n.,b
001731,brothel,n.,b
001732,brother,n.,b
001733,brotherhood,n.,b
001734,brow,n.,b
001735,brown,n.,b
001736,brownie,n.,b
001737,brownstone,n.,b
001738,browse,v.,b
001739,browser,,b
001740,bruise,n.,b
001741,brunch,n.,b
001742,brunt,,b
001743,brush,n.,b
001744,brutal,adj.,b
001745,brutality,n.,b
001746,brutalize,vi.,b
001747,brutally,adv.,b
001748,brute,adj.,b
001749,bubble,n.,b
001750,bubbly,adj.,b
001751,buck,n.,b
001752,bucket,n.,b
001753,buckle,n.,b
001754,bucolic,adj.,b
001755,bud,n.,b
001756,budding,adj.,b
001757,buddy,n.,b
001758,budge,v.,b
001759,budget,n.,b
001760,budgetary,adj.,b
001761,buff,n.,b
001762,buffalo,n.,b
001763,buffer,n.,b
001764,buffet,n.,b
001765,bug,n.,b
001766,buggy,adj.,b
001767,build,v.,b
001768,builder,n.,b
001769,building,n.,b
001770,bulb,n.,b
001771,bulge,n.,b
001772,bulimia,n.,b
001773,bulk,n.,b
001774,bulkhead,n.,b
001775,bulky,adj.,b
001776,bull,n.,b
001777,bulldoze,v.,b
001778,bulldozer,n.,b
001779,bullet,n.,b
001780,bulletin,n.,b
001781,bullish,adj.,b
001782,bullpen,n.,b
001783,bullshit,n.,b
001784,bully,n.,b
001785,bulwark,n.,b
001786,bum,n.,b
001787,bump,n.,b
001788,bumper,n.,b
001789,bumpy,adj.,b
001790,bun,n.,b
001791,bunch,n.,b
001792,bundle,n.,b
001793,bungalow,n.,b
001794,bunk,n.,b
001795,bunker,n.,b
001796,bunny,n.,b
001797,buoy,n.,b
001798,buoyant,adj.,b
001799,burden,n.,b
001800,burdensome,adj.,b
001801,bureau,n.,b
001802,bureaucracy,n.,b
001803,bureaucrat,n.,b
001804,bureaucratic,adj.,b
001805,burger,n.,b
001806,burglar,n.,b
001807,burglary,v.,b
001808,burial,n.,b
001809,burlap,n.,b
001810,burly,adj.,b
001811,burn,v.,b
001812,burner,n.,b
001813,burning,adj.,b
001814,burnout,n.,b
001815,burnt,vbl.,b
001816,burrito,n.,b
001817,burrow,n.,b
001818,burst,v.,b
001819,bury,vt.,b
001820,bus,n.,b
001821,bush,n.,b
001822,bushel,n.,b
001823,bushy,adj.,b
001824,busily,adv.,b
001825,business,n.,b
001826,businessman,n.,b
001827,bust,n.,b
001828,bustle,v.,b
001829,bustling,adj.,b
001830,busy,adj.,b
001831,but,prep.,b
001832,butcher,n.,b
001833,butler,n.,b
001834,butt,n.,b
001835,butter,n.,b
001836,butterfly,n.,b
001837,buttermilk,n.,b
001838,buttery,n.,b
001839,buttocks,n.,b
001840,button,n.,b
001841,buttress,n.,b
001842,buy,v.,b
001843,buyer,n.,b
001844,buzz,n.,b
001845,buzzer,n.,b
001846,by,prep.,b
001847,bye,n.,b
001848,bygone,n.,b
001849,bypass,n.,b
001850,bystander,n.,b
001851,cab,,c
001852,cabaret,n.,c
001853,cabbage,n.,c
001854,cabin,n.,c
001855,cabinet,n.,c
001856,cable,n.,c
001857,cache,n.,c
001858,cachet,n.,c
001859,cackle,n.,c
001860,cacophony,n.,c
001861,cactus,n.,c
001862,cadaver,n.,c
001863,caddie,n.,c
001864,cadence,n.,c
001865,cadet,n.,c
001866,cadmium,n.,c
001867,cadre,n.,c
001868,cafe,n.,c
001869,cafeteria,n.,c
001870,caffeine,n.,c
001871,cage,n.,c
001872,cajole,vt.,c
001873,cake,n.,c
001874,calamity,n.,c
001875,calcium,n.,c
001876,calculate,v.,c
001877,calculated,adj.,c
001878,calculation,n.,c
001879,calculator,n.,c
001880,calculus,n.,c
001881,calendar,n.,c
001882,calf,n.,c
001883,caliber,n.,c
001884,calibrate,v.,c
001885,calibration,n.,c
001886,call,n.,c
001887,caller,n.,c
001888,calligraphy,n.,c
001889,calling,n.,c
001890,callous,adj.,c
001891,calm,adj.,c
001892,calmly,adv.,c
001893,cam,n.,c
001894,camaraderie,n.,c
001895,camcorder,,c
001896,camel,n.,c
001897,cameo,n.,c
001898,camera,n.,c
001899,cameraman,n.,c
001900,camouflage,v.,c
001901,camp,n.,c
001902,campaign,n.,c
001903,campaigner,n.,c
001904,camper,n.,c
001905,campfire,n.,c
001906,campground,n.,c
001907,camping,n.,c
001908,campsite,n.,c
001909,campus,n.,c
001910,can,vt.,c
001911,canal,n.,c
001912,cancel,vt.,c
001913,cancellation,n.,c
001914,cancer,n.,c
001915,cancerous,adj.,c
001916,candid,adj.,c
001917,candidacy,n.,c
001918,candidate,n.,c
001919,candidly,adv.,c
001920,candle,n.,c
001921,candlelight,n.,c
001922,candlestick,n.,c
001923,candor,n.,c
001924,candy,n.,c
001925,cane,n.,c
001926,canine,n.,c
001927,canister,n.,c
001928,canned,adj.,c
001929,cannibal,n.,c
001930,cannibalism,n.,c
001931,canning,n.,c
001932,cannon,n.,c
001933,canoe,n.,c
001934,canoeing,n.,c
001935,canon,n.,c
001936,canonical,adj.,c
001937,canopy,n.,c
001938,cantaloupe,n.,c
001939,canteen,n.,c
001940,canvas,v.,c
001941,canyon,n.,c
001942,cap,n.,c
001943,capability,n.,c
001944,capable,adj.,c
001945,capacity,n.,c
001946,cape,n.,c
001947,caper,n.,c
001948,capital,n.,c
001949,capitalism,n.,c
001950,capitalist,n.,c
001951,capitalization,n.,c
001952,capitalize,vt.,c
001953,capitol,n.,c
001954,capitulate,vi.,c
001955,cappuccino,n.,c
001956,capricious,adj.,c
001957,capsule,n.,c
001958,captain,n.,c
001959,caption,n.,c
001960,captivate,vt.,c
001961,captivating,adj.,c
001962,captive,n.,c
001963,captivity,n.,c
001964,captor,n.,c
001965,capture,n.,c
001966,car,n.,c
001967,caramel,n.,c
001968,caravan,n.,c
001969,carbohydrate,n.,c
001970,carbon,n.,c
001971,carcass,n.,c
001972,carcinogen,n.,c
001973,carcinoma,n.,c
001974,card,n.,c
001975,cardboard,n.,c
001976,cardiac,n.,c
001977,cardigan,n.,c
001978,cardinal,n.,c
001979,cardiologist,n.,c
001980,cardiovascular,adj.,c
001981,care,n.,c
001982,careen,vt.,c
001983,career,n.,c
001984,carefree,adj.,c
001985,careful,adj.,c
001986,carefully,adv.,c
001987,careless,adj.,c
001988,carelessly,adv.,c
001989,caress,n.,c
001990,caretaker,n.,c
001991,cargo,n.,c
001992,caribou,n.,c
001993,caricature,n.,c
001994,carmaker,n.,c
001995,carnage,n.,c
001996,carnation,n.,c
001997,carnival,n.,c
001998,carnivore,n.,c
001999,carol,n.,c
002000,carousel,n.,c
002001,carp,n.,c
002002,carpenter,n.,c
002003,carpet,n.,c
002004,carpeting,n.,c
002005,carriage,n.,c
002006,carrier,n.,c
002007,carrot,n.,c
002008,carry,n.,c
002009,carrying,adj.,c
002010,cart,n.,c
002011,cartel,n.,c
002012,cartilage,n.,c
002013,carton,n.,c
002014,cartoon,n.,c
002015,cartoonist,n.,c
002016,cartridge,n.,c
002017,carve,v.,c
002018,carved,adj.,c
002019,carver,n.,c
002020,carving,n.,c
002021,cascade,n.,c
002022,case,n.,c
002023,caseload,n.,c
002024,caseworker,n.,c
002025,cash,n.,c
002026,cashier,n.,c
002027,cashmere,n.,c
002028,casing,n.,c
002029,casino,n.,c
002030,casket,n.,c
002031,casserole,n.,c
002032,cassette,n.,c
002033,cast,n.,c
002034,caste,n.,c
002035,casting,n.,c
002036,castle,n.,c
002037,casual,adj.,c
002038,casually,adv.,c
002039,casualty,n.,c
002040,cataclysmic,adj.,c
002041,catalog,n.,c
002042,catalogue,n.,c
002043,catalyst,n.,c
002044,catalytic,adj.,c
002045,catapult,n.,c
002046,cataract,n.,c
002047,catastrophe,n.,c
002048,catastrophic,adj.,c
002049,catch,n.,c
002050,catcher,n.,c
002051,catchy,adj.,c
002052,catechism,n.,c
002053,categorical,adj.,c
002054,categorize,v.,c
002055,category,n.,c
002056,cater,vi.,c
002057,caterer,n.,c
002058,caterpillar,n.,c
002059,catfish,n.,c
002060,catharsis,n.,c
002061,cathedral,n.,c
002062,catheter,n.,c
002063,cattle,n.,c
002064,catwalk,n.,c
002065,caucus,n.,c
002066,cauldron,n.,c
002067,cauliflower,n.,c
002068,causal,adj.,c
002069,causality,n.,c
002070,causation,n.,c
002071,cause,n.,c
002072,caustic,adj.,c
002073,caution,n.,c
002074,cautionary,adj.,c
002075,cautious,adj.,c
002076,cautiously,adv.,c
002077,cavalry,n.,c
002078,cave,n.,c
002079,caveat,n.,c
002080,cavern,n.,c
002081,cavernous,adj.,c
002082,caviar,n.,c
002083,cavity,n.,c
002084,cayenne,n.,c
002085,cease,v.,c
002086,cedar,n.,c
002087,cede,vt.,c
002088,ceiling,n.,c
002089,celeb,n.,c
002090,celebrate,v.,c
002091,celebrated,adj.,c
002092,celebration,n.,c
002093,celebrity,n.,c
002094,celery,n.,c
002095,celestial,adj.,c
002096,celibacy,n.,c
002097,celibate,n.,c
002098,cell,n.,c
002099,cellar,n.,c
002100,cello,n.,c
002101,cellophane,n.,c
002102,cellular,adj.,c
002103,cement,n.,c
002104,cemetery,n.,c
002105,censor,n.,c
002106,censorship,n.,c
002107,censure,v.,c
002108,census,n.,c
002109,centennial,n.,c
002110,center,n.,c
002111,centerpiece,n.,c
002112,centimeter,n.,c
002113,central,adj.,c
002114,centrality,n.,c
002115,centralization,n.,c
002116,centralize,vt.,c
002117,centralized,adj.,c
002118,centrally,adv.,c
002119,centrifugal,adj.,c
002120,centrist,n.,c
002121,century,n.,c
002122,ceramic,adj.,c
002123,ceramics,n.,c
002124,cereal,n.,c
002125,cerebral,adj.,c
002126,ceremonial,n.,c
002127,ceremony,n.,c
002128,certain,adj.,c
002129,certainly,adv.,c
002130,certainty,n.,c
002131,certificate,n.,c
002132,certification,n.,c
002133,certified,adj.,c
002134,certify,v.,c
002135,cervical,adj.,c
002136,cessation,n.,c
002137,chafe,v.,c
002138,chagrin,n.,c
002139,chain,n.,c
002140,chainsaw,vt.,c
002141,chair,n.,c
002142,chairman,n.,c
002143,chairmanship,n.,c
002144,chairperson,n.,c
002145,chairwoman,n.,c
002146,chalk,n.,c
002147,chalkboard,n.,c
002148,challenge,n.,c
002149,challenger,n.,c
002150,chamber,n.,c
