word,md_file,image,status
affix,C:\GTT\EnglishDB\Words\a\affix.md,Images/affix.svg,real_image
afflict,C:\GTT\EnglishDB\Words\a\afflict.md,Images/afflict.svg,real_image
affliction,C:\GTT\EnglishDB\Words\a\affliction.md,Images/affliction.svg,real_image
affluence,C:\GTT\EnglishDB\Words\a\affluence.md,Images/affluence.svg,real_image
affluent,C:\GTT\EnglishDB\Words\a\affluent.md,Images/affluent.svg,real_image
afford,C:\GTT\EnglishDB\Words\a\afford.md,Images/afford.svg,real_image
affordability,C:\GTT\EnglishDB\Words\a\affordability.md,Images/affordability.svg,real_image
affordable,C:\GTT\EnglishDB\Words\a\affordable.md,Images/affordable.svg,real_image
affront,C:\GTT\EnglishDB\Words\a\affront.md,Images/affront.svg,real_image
aficionado,C:\GTT\EnglishDB\Words\a\aficionado.md,Images/aficionado.svg,real_image
afield,C:\GTT\EnglishDB\Words\a\afield.md,Images/afield.svg,real_image
afloat,C:\GTT\EnglishDB\Words\a\afloat.md,Images/afloat.svg,real_image
afoot,C:\GTT\EnglishDB\Words\a\afoot.md,Images/afoot.svg,real_image
aforementioned,C:\GTT\EnglishDB\Words\a\aforementioned.md,Images/aforementioned.svg,real_image
afraid,C:\GTT\EnglishDB\Words\a\afraid.md,Images/afraid.svg,real_image
african-american,C:\GTT\EnglishDB\Words\a\african-american.md,Images/african-american.svg,real_image
african,C:\GTT\EnglishDB\Words\a\african.md,Images/african.svg,real_image
afro-american,C:\GTT\EnglishDB\Words\a\afro-american.md,Images/afro-american.svg,real_image
aft,C:\GTT\EnglishDB\Words\a\aft.md,Images/aft.svg,real_image
after-school,C:\GTT\EnglishDB\Words\a\after-school.md,Images/after-school.svg,real_image
after,C:\GTT\EnglishDB\Words\a\after.md,Images/after.svg,real_image
afterlife,C:\GTT\EnglishDB\Words\a\afterlife.md,Images/afterlife.svg,real_image
aftermath,C:\GTT\EnglishDB\Words\a\aftermath.md,Images/aftermath.svg,real_image
afternoon,C:\GTT\EnglishDB\Words\a\afternoon.md,Images/afternoon.svg,real_image
aftershock,C:\GTT\EnglishDB\Words\a\aftershock.md,Images/aftershock.svg,real_image
afterthought,C:\GTT\EnglishDB\Words\a\afterthought.md,Images/afterthought.svg,real_image
afterward,C:\GTT\EnglishDB\Words\a\afterward.md,Images/afterward.svg,real_image
afterwards,C:\GTT\EnglishDB\Words\a\afterwards.md,Images/afterwards.svg,real_image
again,C:\GTT\EnglishDB\Words\a\again.md,Images/again.svg,real_image
against,C:\GTT\EnglishDB\Words\a\against.md,Images/against.svg,real_image
age-old,C:\GTT\EnglishDB\Words\a\age-old.md,Images/age-old.svg,real_image
age-related,C:\GTT\EnglishDB\Words\a\age-related.md,Images/age-related.svg,real_image
age,C:\GTT\EnglishDB\Words\a\age.md,Images/age.svg,real_image
aged,C:\GTT\EnglishDB\Words\a\aged.md,Images/aged.svg,real_image
agency,C:\GTT\EnglishDB\Words\a\agency.md,Images/agency.svg,real_image
agenda,C:\GTT\EnglishDB\Words\a\agenda.md,Images/agenda.svg,real_image
agent,C:\GTT\EnglishDB\Words\a\agent.md,Images/agent.svg,real_image
aggravate,C:\GTT\EnglishDB\Words\a\aggravate.md,Images/aggravate.svg,real_image
aggravated,C:\GTT\EnglishDB\Words\a\aggravated.md,Images/aggravated.svg,real_image
aggregate,C:\GTT\EnglishDB\Words\a\aggregate.md,Images/aggregate.svg,real_image
aggregation,C:\GTT\EnglishDB\Words\a\aggregation.md,Images/aggregation.svg,real_image
aggression,C:\GTT\EnglishDB\Words\a\aggression.md,Images/aggression.svg,real_image
aggressive,C:\GTT\EnglishDB\Words\a\aggressive.md,Images/aggressive.svg,real_image
aggressively,C:\GTT\EnglishDB\Words\a\aggressively.md,Images/aggressively.svg,real_image
aggressiveness,C:\GTT\EnglishDB\Words\a\aggressiveness.md,Images/aggressiveness.svg,real_image
aggressor,C:\GTT\EnglishDB\Words\a\aggressor.md,Images/aggressor.svg,real_image
aggrieved,C:\GTT\EnglishDB\Words\a\aggrieved.md,Images/aggrieved.svg,real_image
aghast,C:\GTT\EnglishDB\Words\a\aghast.md,Images/aghast.svg,real_image
agile,C:\GTT\EnglishDB\Words\a\agile.md,Images/agile.svg,real_image
agility,C:\GTT\EnglishDB\Words\a\agility.md,Images/agility.svg,real_image
aging,C:\GTT\EnglishDB\Words\a\aging.md,Images/aging.svg,real_image
agitate,C:\GTT\EnglishDB\Words\a\agitate.md,Images/agitate.svg,real_image
agitated,C:\GTT\EnglishDB\Words\a\agitated.md,Images/agitated.svg,real_image
agitation,C:\GTT\EnglishDB\Words\a\agitation.md,Images/agitation.svg,real_image
ago,C:\GTT\EnglishDB\Words\a\ago.md,Images/ago.svg,real_image
agonize,C:\GTT\EnglishDB\Words\a\agonize.md,Images/agonize.svg,real_image
agonizing,C:\GTT\EnglishDB\Words\a\agonizing.md,Images/agonizing.svg,real_image
agony,C:\GTT\EnglishDB\Words\a\agony.md,Images/agony.svg,real_image
agrarian,C:\GTT\EnglishDB\Words\a\agrarian.md,Images/agrarian.svg,real_image
agree,C:\GTT\EnglishDB\Words\a\agree.md,Images/agree.svg,real_image
agreeable,C:\GTT\EnglishDB\Words\a\agreeable.md,Images/agreeable.svg,real_image
agreed,C:\GTT\EnglishDB\Words\a\agreed.md,Images/agreed.svg,real_image
agreement,C:\GTT\EnglishDB\Words\a\agreement.md,Images/agreement.svg,real_image
agribusiness,C:\GTT\EnglishDB\Words\a\agribusiness.md,Images/agribusiness.svg,real_image
agricultural,C:\GTT\EnglishDB\Words\a\agricultural.md,Images/agricultural.svg,real_image
agriculture,C:\GTT\EnglishDB\Words\a\agriculture.md,Images/agriculture.svg,real_image
ah,C:\GTT\EnglishDB\Words\a\ah.md,Images/ah.svg,real_image
aha,C:\GTT\EnglishDB\Words\a\aha.md,Images/aha.svg,real_image
ahead,C:\GTT\EnglishDB\Words\a\ahead.md,Images/ahead.svg,real_image
ahh,C:\GTT\EnglishDB\Words\a\ahh.md,Images/ahh.svg,real_image
aid,C:\GTT\EnglishDB\Words\a\aid.md,Images/aid.svg,real_image
aide,C:\GTT\EnglishDB\Words\a\aide.md,Images/aide.svg,real_image
aids,C:\GTT\EnglishDB\Words\a\aids.md,Images/aids.svg,real_image
ail,C:\GTT\EnglishDB\Words\a\ail.md,Images/ail.svg,real_image
ailing,C:\GTT\EnglishDB\Words\a\ailing.md,Images/ailing.svg,real_image
ailment,C:\GTT\EnglishDB\Words\a\ailment.md,Images/ailment.svg,real_image
aim,C:\GTT\EnglishDB\Words\a\aim.md,Images/aim.svg,real_image
aimlessly,C:\GTT\EnglishDB\Words\a\aimlessly.md,Images/aimlessly.svg,real_image
air-conditioned,C:\GTT\EnglishDB\Words\a\air-conditioned.md,Images/air-conditioned.svg,real_image
air-conditioning,C:\GTT\EnglishDB\Words\a\air-conditioning.md,Images/air-conditioning.svg,real_image
air,C:\GTT\EnglishDB\Words\a\air.md,Images/air.svg,real_image
airborne,C:\GTT\EnglishDB\Words\a\airborne.md,Images/airborne.svg,real_image
aircraft,C:\GTT\EnglishDB\Words\a\aircraft.md,Images/aircraft.svg,real_image
airfare,C:\GTT\EnglishDB\Words\a\airfare.md,Images/airfare.svg,real_image
airfield,C:\GTT\EnglishDB\Words\a\airfield.md,Images/airfield.svg,real_image
airflow,C:\GTT\EnglishDB\Words\a\airflow.md,Images/airflow.svg,real_image
airing,C:\GTT\EnglishDB\Words\a\airing.md,Images/airing.svg,real_image
airline,C:\GTT\EnglishDB\Words\a\airline.md,Images/airline.svg,real_image
airliner,C:\GTT\EnglishDB\Words\a\airliner.md,Images/airliner.svg,real_image
airlock,C:\GTT\EnglishDB\Words\a\airlock.md,Images/airlock.svg,real_image
airman,C:\GTT\EnglishDB\Words\a\airman.md,Images/airman.svg,real_image
airplane,C:\GTT\EnglishDB\Words\a\airplane.md,Images/airplane.svg,real_image
airport,C:\GTT\EnglishDB\Words\a\airport.md,Images/airport.svg,real_image
airspace,C:\GTT\EnglishDB\Words\a\airspace.md,Images/airspace.svg,real_image
airstrike,C:\GTT\EnglishDB\Words\a\airstrike.md,Images/airstrike.svg,real_image
airstrip,C:\GTT\EnglishDB\Words\a\airstrip.md,Images/airstrip.svg,real_image
airtight,C:\GTT\EnglishDB\Words\a\airtight.md,Images/airtight.svg,real_image
airwaves,C:\GTT\EnglishDB\Words\a\airwaves.md,Images/airwaves.svg,real_image
airway,C:\GTT\EnglishDB\Words\a\airway.md,Images/airway.svg,real_image
airy,C:\GTT\EnglishDB\Words\a\airy.md,Images/airy.svg,real_image
aisle,C:\GTT\EnglishDB\Words\a\aisle.md,Images/aisle.svg,real_image
ajar,C:\GTT\EnglishDB\Words\a\ajar.md,Images/ajar.svg,real_image
akin,C:\GTT\EnglishDB\Words\a\akin.md,Images/akin.svg,real_image
al-qaeda,C:\GTT\EnglishDB\Words\a\al-qaeda.md,Images/al-qaeda.svg,real_image
alamo,C:\GTT\EnglishDB\Words\a\alamo.md,Images/alamo.svg,real_image
alarm,C:\GTT\EnglishDB\Words\a\alarm.md,Images/alarm.svg,real_image
alarmed,C:\GTT\EnglishDB\Words\a\alarmed.md,Images/alarmed.svg,real_image
alarming,C:\GTT\EnglishDB\Words\a\alarming.md,Images/alarming.svg,real_image
alarmingly,C:\GTT\EnglishDB\Words\a\alarmingly.md,Images/alarmingly.svg,real_image
alas,C:\GTT\EnglishDB\Words\a\alas.md,Images/alas.svg,real_image
alaskan,C:\GTT\EnglishDB\Words\a\alaskan.md,Images/alaskan.svg,real_image
albanian,C:\GTT\EnglishDB\Words\a\albanian.md,Images/albanian.svg,real_image
albeit,C:\GTT\EnglishDB\Words\a\albeit.md,Images/albeit.svg,real_image
album,C:\GTT\EnglishDB\Words\a\album.md,Images/album.svg,real_image
alchemy,C:\GTT\EnglishDB\Words\a\alchemy.md,Images/alchemy.svg,real_image
alcohol,C:\GTT\EnglishDB\Words\a\alcohol.md,Images/alcohol.svg,real_image
alcoholic,C:\GTT\EnglishDB\Words\a\alcoholic.md,Images/alcoholic.svg,real_image
alcoholism,C:\GTT\EnglishDB\Words\a\alcoholism.md,Images/alcoholism.svg,real_image
alcove,C:\GTT\EnglishDB\Words\a\alcove.md,Images/alcove.svg,real_image
alderman,C:\GTT\EnglishDB\Words\a\alderman.md,Images/alderman.svg,real_image
ale,C:\GTT\EnglishDB\Words\a\ale.md,Images/ale.svg,real_image
alert,C:\GTT\EnglishDB\Words\a\alert.md,Images/alert.svg,real_image
alertness,C:\GTT\EnglishDB\Words\a\alertness.md,Images/alertness.svg,real_image
alfalfa,C:\GTT\EnglishDB\Words\a\alfalfa.md,Images/alfalfa.svg,real_image
algae,C:\GTT\EnglishDB\Words\a\algae.md,Images/algae.svg,real_image
algebra,C:\GTT\EnglishDB\Words\a\algebra.md,Images/algebra.svg,real_image
algerian,C:\GTT\EnglishDB\Words\a\algerian.md,Images/algerian.svg,real_image
algorithm,C:\GTT\EnglishDB\Words\a\algorithm.md,Images/algorithm.svg,real_image
alibi,C:\GTT\EnglishDB\Words\a\alibi.md,Images/alibi.svg,real_image
alien,C:\GTT\EnglishDB\Words\a\alien.md,Images/alien.svg,real_image
alienate,C:\GTT\EnglishDB\Words\a\alienate.md,Images/alienate.svg,real_image
alienated,C:\GTT\EnglishDB\Words\a\alienated.md,Images/alienated.svg,real_image
alienating,C:\GTT\EnglishDB\Words\a\alienating.md,Images/alienating.svg,real_image
alienation,C:\GTT\EnglishDB\Words\a\alienation.md,Images/alienation.svg,real_image
alight,C:\GTT\EnglishDB\Words\a\alight.md,Images/alight.svg,real_image
align,C:\GTT\EnglishDB\Words\a\align.md,Images/align.svg,real_image
alignment,C:\GTT\EnglishDB\Words\a\alignment.md,Images/alignment.svg,real_image
alike,C:\GTT\EnglishDB\Words\a\alike.md,Images/alike.svg,real_image
alive,C:\GTT\EnglishDB\Words\a\alive.md,Images/alive.svg,real_image
all-american,C:\GTT\EnglishDB\Words\a\all-american.md,Images/all-american.svg,real_image
all-day,C:\GTT\EnglishDB\Words\a\all-day.md,Images/all-day.svg,real_image
all-important,C:\GTT\EnglishDB\Words\a\all-important.md,Images/all-important.svg,real_image
all-night,C:\GTT\EnglishDB\Words\a\all-night.md,Images/all-night.svg,real_image
all-out,C:\GTT\EnglishDB\Words\a\all-out.md,Images/all-out.svg,real_image
all-purpose,C:\GTT\EnglishDB\Words\a\all-purpose.md,Images/all-purpose.svg,real_image
all-star,C:\GTT\EnglishDB\Words\a\all-star.md,Images/all-star.svg,real_image
all-time,C:\GTT\EnglishDB\Words\a\all-time.md,Images/all-time.svg,real_image
all-white,C:\GTT\EnglishDB\Words\a\all-white.md,Images/all-white.svg,real_image
all,C:\GTT\EnglishDB\Words\a\all.md,Images/all.svg,real_image
allay,C:\GTT\EnglishDB\Words\a\allay.md,Images/allay.svg,real_image
allegation,C:\GTT\EnglishDB\Words\a\allegation.md,Images/allegation.svg,real_image
allege,C:\GTT\EnglishDB\Words\a\allege.md,Images/allege.svg,real_image
alleged,C:\GTT\EnglishDB\Words\a\alleged.md,Images/alleged.svg,real_image
allegedly,C:\GTT\EnglishDB\Words\a\allegedly.md,Images/allegedly.svg,real_image
allegiance,C:\GTT\EnglishDB\Words\a\allegiance.md,Images/allegiance.svg,real_image
allegorical,C:\GTT\EnglishDB\Words\a\allegorical.md,Images/allegorical.svg,real_image
allegory,C:\GTT\EnglishDB\Words\a\allegory.md,Images/allegory.svg,real_image
allergen,C:\GTT\EnglishDB\Words\a\allergen.md,Images/allergen.svg,real_image
allergic,C:\GTT\EnglishDB\Words\a\allergic.md,Images/allergic.svg,real_image
allergy,C:\GTT\EnglishDB\Words\a\allergy.md,Images/allergy.svg,real_image
alleviate,C:\GTT\EnglishDB\Words\a\alleviate.md,Images/alleviate.svg,real_image
alley,C:\GTT\EnglishDB\Words\a\alley.md,Images/alley.svg,real_image
alleyway,C:\GTT\EnglishDB\Words\a\alleyway.md,Images/alleyway.svg,real_image
alliance,C:\GTT\EnglishDB\Words\a\alliance.md,Images/alliance.svg,real_image
allied,C:\GTT\EnglishDB\Words\a\allied.md,Images/allied.svg,real_image
alligator,C:\GTT\EnglishDB\Words\a\alligator.md,Images/alligator.svg,real_image
allocate,C:\GTT\EnglishDB\Words\a\allocate.md,Images/allocate.svg,real_image
allocation,C:\GTT\EnglishDB\Words\a\allocation.md,Images/allocation.svg,real_image
allot,C:\GTT\EnglishDB\Words\a\allot.md,Images/allot.svg,real_image
allotment,C:\GTT\EnglishDB\Words\a\allotment.md,Images/allotment.svg,real_image
allow,C:\GTT\EnglishDB\Words\a\allow.md,Images/allow.svg,real_image
allowable,C:\GTT\EnglishDB\Words\a\allowable.md,Images/allowable.svg,real_image
allowance,C:\GTT\EnglishDB\Words\a\allowance.md,Images/allowance.svg,real_image
alloy,C:\GTT\EnglishDB\Words\a\alloy.md,Images/alloy.svg,real_image
allude,C:\GTT\EnglishDB\Words\a\allude.md,Images/allude.svg,real_image
allure,C:\GTT\EnglishDB\Words\a\allure.md,Images/allure.svg,real_image
alluring,C:\GTT\EnglishDB\Words\a\alluring.md,Images/alluring.svg,real_image
allusion,C:\GTT\EnglishDB\Words\a\allusion.md,Images/allusion.svg,real_image
ally,C:\GTT\EnglishDB\Words\a\ally.md,Images/ally.svg,real_image
almighty,C:\GTT\EnglishDB\Words\a\almighty.md,Images/almighty.svg,real_image
almond,C:\GTT\EnglishDB\Words\a\almond.md,Images/almond.svg,real_image
almost,C:\GTT\EnglishDB\Words\a\almost.md,Images/almost.svg,real_image
aloft,C:\GTT\EnglishDB\Words\a\aloft.md,Images/aloft.svg,real_image
alone,C:\GTT\EnglishDB\Words\a\alone.md,Images/alone.svg,real_image
along,C:\GTT\EnglishDB\Words\a\along.md,Images/along.svg,real_image
alongside,C:\GTT\EnglishDB\Words\a\alongside.md,Images/alongside.svg,real_image
aloof,C:\GTT\EnglishDB\Words\a\aloof.md,Images/aloof.svg,real_image
aloud,C:\GTT\EnglishDB\Words\a\aloud.md,Images/aloud.svg,real_image
alpha,C:\GTT\EnglishDB\Words\a\alpha.md,Images/alpha.svg,real_image
alphabet,C:\GTT\EnglishDB\Words\a\alphabet.md,Images/alphabet.svg,real_image
alpine,C:\GTT\EnglishDB\Words\a\alpine.md,Images/alpine.svg,real_image
already,C:\GTT\EnglishDB\Words\a\already.md,Images/already.svg,real_image
alright,C:\GTT\EnglishDB\Words\a\alright.md,Images/alright.svg,real_image
also,C:\GTT\EnglishDB\Words\a\also.md,Images/also.svg,real_image
altar,C:\GTT\EnglishDB\Words\a\altar.md,Images/altar.svg,real_image
alter,C:\GTT\EnglishDB\Words\a\alter.md,Images/alter.svg,real_image
alteration,C:\GTT\EnglishDB\Words\a\alteration.md,Images/alteration.svg,real_image
altercation,C:\GTT\EnglishDB\Words\a\altercation.md,Images/altercation.svg,real_image
altered,C:\GTT\EnglishDB\Words\a\altered.md,Images/altered.svg,real_image
alternate,C:\GTT\EnglishDB\Words\a\alternate.md,Images/alternate.svg,real_image
alternately,C:\GTT\EnglishDB\Words\a\alternately.md,Images/alternately.svg,real_image
alternating,C:\GTT\EnglishDB\Words\a\alternating.md,Images/alternating.svg,real_image
alternative,C:\GTT\EnglishDB\Words\a\alternative.md,Images/alternative.svg,real_image
alternatively,C:\GTT\EnglishDB\Words\a\alternatively.md,Images/alternatively.svg,real_image
although,C:\GTT\EnglishDB\Words\a\although.md,Images/although.svg,real_image
altitude,C:\GTT\EnglishDB\Words\a\altitude.md,Images/altitude.svg,real_image
altogether,C:\GTT\EnglishDB\Words\a\altogether.md,Images/altogether.svg,real_image
altruism,C:\GTT\EnglishDB\Words\a\altruism.md,Images/altruism.svg,real_image
altruistic,C:\GTT\EnglishDB\Words\a\altruistic.md,Images/altruistic.svg,real_image
alum,C:\GTT\EnglishDB\Words\a\alum.md,Images/alum.svg,real_image
aluminum,C:\GTT\EnglishDB\Words\a\aluminum.md,Images/aluminum.svg,real_image
alumnus,C:\GTT\EnglishDB\Words\a\alumnus.md,Images/alumnus.svg,real_image
always,C:\GTT\EnglishDB\Words\a\always.md,Images/always.svg,real_image
am,C:\GTT\EnglishDB\Words\a\am.md,Images/am.svg,real_image
amalgam,C:\GTT\EnglishDB\Words\a\amalgam.md,Images/amalgam.svg,real_image
amass,C:\GTT\EnglishDB\Words\a\amass.md,Images/amass.svg,real_image
amateur,C:\GTT\EnglishDB\Words\a\amateur.md,Images/amateur.svg,real_image
amaze,C:\GTT\EnglishDB\Words\a\amaze.md,Images/amaze.svg,real_image
amazed,C:\GTT\EnglishDB\Words\a\amazed.md,Images/amazed.svg,real_image
amazement,C:\GTT\EnglishDB\Words\a\amazement.md,Images/amazement.svg,real_image
amazing,C:\GTT\EnglishDB\Words\a\amazing.md,Images/amazing.svg,real_image
amazingly,C:\GTT\EnglishDB\Words\a\amazingly.md,Images/amazingly.svg,real_image
ambassador,C:\GTT\EnglishDB\Words\a\ambassador.md,Images/ambassador.svg,real_image
amber,C:\GTT\EnglishDB\Words\a\amber.md,Images/amber.svg,real_image
ambience,C:\GTT\EnglishDB\Words\a\ambience.md,Images/ambience.svg,real_image
ambient,C:\GTT\EnglishDB\Words\a\ambient.md,Images/ambient.svg,real_image
ambiguity,C:\GTT\EnglishDB\Words\a\ambiguity.md,Images/ambiguity.svg,real_image
ambiguous,C:\GTT\EnglishDB\Words\a\ambiguous.md,Images/ambiguous.svg,real_image
ambition,C:\GTT\EnglishDB\Words\a\ambition.md,Images/ambition.svg,real_image
ambitious,C:\GTT\EnglishDB\Words\a\ambitious.md,Images/ambitious.svg,real_image
ambivalence,C:\GTT\EnglishDB\Words\a\ambivalence.md,Images/ambivalence.svg,real_image
ambivalent,C:\GTT\EnglishDB\Words\a\ambivalent.md,Images/ambivalent.svg,real_image
amble,C:\GTT\EnglishDB\Words\a\amble.md,Images/amble.svg,real_image
ambulance,C:\GTT\EnglishDB\Words\a\ambulance.md,Images/ambulance.svg,real_image
ambush,C:\GTT\EnglishDB\Words\a\ambush.md,Images/ambush.svg,real_image
ameliorate,C:\GTT\EnglishDB\Words\a\ameliorate.md,Images/ameliorate.svg,real_image
amen,C:\GTT\EnglishDB\Words\a\amen.md,Images/amen.svg,real_image
amenable,C:\GTT\EnglishDB\Words\a\amenable.md,Images/amenable.svg,real_image
amend,C:\GTT\EnglishDB\Words\a\amend.md,Images/amend.svg,real_image
amendment,C:\GTT\EnglishDB\Words\a\amendment.md,Images/amendment.svg,real_image
amends,C:\GTT\EnglishDB\Words\a\amends.md,Images/amends.svg,real_image
amenities,C:\GTT\EnglishDB\Words\a\amenities.md,Images/amenities.svg,real_image
american,C:\GTT\EnglishDB\Words\a\american.md,Images/american.svg,real_image
americanization,C:\GTT\EnglishDB\Words\a\americanization.md,Images/americanization.svg,real_image
amiable,C:\GTT\EnglishDB\Words\a\amiable.md,Images/amiable.svg,real_image
amid,C:\GTT\EnglishDB\Words\a\amid.md,Images/amid.svg,real_image
amidst,C:\GTT\EnglishDB\Words\a\amidst.md,Images/amidst.svg,real_image
amino,C:\GTT\EnglishDB\Words\a\amino.md,Images/amino.svg,real_image
amish,C:\GTT\EnglishDB\Words\a\amish.md,Images/amish.svg,real_image
amiss,C:\GTT\EnglishDB\Words\a\amiss.md,Images/amiss.svg,real_image
ammo,C:\GTT\EnglishDB\Words\a\ammo.md,Images/ammo.svg,real_image
ammonia,C:\GTT\EnglishDB\Words\a\ammonia.md,Images/ammonia.svg,real_image
ammunition,C:\GTT\EnglishDB\Words\a\ammunition.md,Images/ammunition.svg,real_image
amnesia,C:\GTT\EnglishDB\Words\a\amnesia.md,Images/amnesia.svg,real_image
amnesty,C:\GTT\EnglishDB\Words\a\amnesty.md,Images/amnesty.svg,real_image
amok,C:\GTT\EnglishDB\Words\a\amok.md,Images/amok.svg,real_image
among,C:\GTT\EnglishDB\Words\a\among.md,Images/among.svg,real_image
amongst,C:\GTT\EnglishDB\Words\a\amongst.md,Images/amongst.svg,real_image
amorous,C:\GTT\EnglishDB\Words\a\amorous.md,Images/amorous.svg,real_image
amorphous,C:\GTT\EnglishDB\Words\a\amorphous.md,Images/amorphous.svg,real_image
amount,C:\GTT\EnglishDB\Words\a\amount.md,Images/amount.svg,real_image
amp,C:\GTT\EnglishDB\Words\a\amp.md,Images/amp.svg,real_image
amphetamine,C:\GTT\EnglishDB\Words\a\amphetamine.md,Images/amphetamine.svg,real_image
amphibian,C:\GTT\EnglishDB\Words\a\amphibian.md,Images/amphibian.svg,real_image
amphibious,C:\GTT\EnglishDB\Words\a\amphibious.md,Images/amphibious.svg,real_image
